"10459", "NY", " 40.825432", " -73.89327", "Bronx", "New York"
"10460", "NY", " 40.840950", " -73.88036", "Bronx", "New York"
"10461", "NY", " 40.842917", " -73.83819", "Bronx", "New York"
"10462", "NY", " 40.842173", " -73.85862", "Bronx", "New York"
"10463", "NY", " 40.881086", " -73.90749", "Bronx", "New York"
"10464", "NY", " 40.857017", " -73.78903", "Bronx", "New York"
"10465", "NY", " 40.825727", " -73.81752", "Bronx", "New York"
"10466", "NY", " 40.890950", " -73.84702", "Bronx", "New York"
"10467", "NY", " 40.872265", " -73.86937", "Bronx", "New York"
"10468", "NY", " 40.867107", " -73.89916", "Bronx", "New York"
"10469", "NY", " 40.868643", " -73.84735", "Bronx", "New York"
"10470", "NY", " 40.900629", " -73.86072", "Bronx", "New York"
"10471", "NY", " 40.900819", " -73.90347", "Bronx", "New York"
"10472", "NY", " 40.830409", " -73.86845", "Bronx", "New York"
"10473", "NY", " 40.818514", " -73.85893", "Bronx", "New York"
"10474", "NY", " 40.813210", " -73.88755", "Bronx", "New York"
"10475", "NY", " 40.878522", " -73.82541", "Bronx", "New York"
"104HH", "NY", " 40.818109", " -73.84160", "", "New York"
"10501", "NY", " 41.289939", " -73.76493", "Amawalk", "New York"
"10502", "NY", " 41.011324", " -73.84152", "Ardsley", "New York"
"10503", "NY", " 41.024855", " -73.87513", "Ardsley On Hudson", "New York"
"10504", "NY", " 41.129908", " -73.70352", "Armonk", "New York"
"10506", "NY", " 41.195778", " -73.62777", "Bedford", "New York"
"10507", "NY", " 41.236931", " -73.69018", "Bedford Hills", "New York"
"10509", "NY", " 41.413620", " -73.59556", "Brewster", "New York"
"10510", "NY", " 41.146297", " -73.83311", "Briarcliff Manor", "New York"
"10511", "NY", " 41.260283", " -73.94033", "Buchanan", "New York"
"10512", "NY", " 41.444833", " -73.68450", "Carmel", "New York"
"10514", "NY", " 41.167455", " -73.77597", "Chappaqua", "New York"
"10516", "NY", " 41.440695", " -73.93140", "Cold Spring", "New York"
"10518", "NY", " 41.269072", " -73.60493", "Cross River", "New York"
"10519", "NY", " 41.345980", " -73.66199", "Croton Falls", "New York"
"10520", "NY", " 41.215541", " -73.88543", "Croton On Hudson", "New York"
"10522", "NY", " 41.012729", " -73.86602", "Dobbs Ferry", "New York"
"10523", "NY", " 41.057089", " -73.81658", "Elmsford", "New York"
"10524", "NY", " 41.363063", " -73.92154", "Garrison", "New York"
"10526", "NY", " 41.294561", " -73.66701", "Goldens Bridge", "New York"
"10527", "NY", " 41.319026", " -73.75760", "Granite Springs", "New York"
"10528", "NY", " 40.972667", " -73.71886", "Harrison", "New York"
"10530", "NY", " 41.025114", " -73.80635", "Hartsdale", "New York"
"10532", "NY", " 41.103664", " -73.79580", "Hawthorne", "New York"
"10533", "NY", " 41.039005", " -73.86350", "Irvington", "New York"
"10535", "NY", " 41.331173", " -73.80208", "Jefferson Valley", "New York"
"10536", "NY", " 41.265478", " -73.68512", "Katonah", "New York"
"10537", "NY", " 41.337335", " -73.88689", "Lake Peekskill", "New York"
"10538", "NY", " 40.933089", " -73.75615", "Larchmont", "New York"
"10541", "NY", " 41.372419", " -73.75367", "Mahopac", "New York"
"10543", "NY", " 40.952892", " -73.73460", "Mamaroneck", "New York"
"10546", "NY", " 41.199502", " -73.79269", "Millwood", "New York"
"10547", "NY", " 41.314676", " -73.85118", "Mohegan Lake", "New York"
"10548", "NY", " 41.248359", " -73.94147", "Montrose", "New York"
"10549", "NY", " 41.204027", " -73.73045", "Mount Kisco", "New York"
"10550", "NY", " 40.907607", " -73.83709", "Mount Vernon", "New York"
"10552", "NY", " 40.924195", " -73.82614", "Mount Vernon", "New York"
"10553", "NY", " 40.909288", " -73.82150", "Mount Vernon", "New York"
"10560", "NY", " 41.327970", " -73.61306", "North Salem", "New York"
"10562", "NY", " 41.176837", " -73.84741", "Ossining", "New York"
"10566", "NY", " 41.288258", " -73.91928", "Cortlandt Manor", "New York"
"10567", "NY", " 41.300813", " -73.89080", "Cortlandt Manor", "New York"
"10570", "NY", " 41.132367", " -73.78922", "Pleasantville", "New York"
"10573", "NY", " 41.010376", " -73.67326", "Rye Brook", "New York"
"10576", "NY", " 41.212954", " -73.58409", "Pound Ridge", "New York"
"10577", "NY", " 41.037203", " -73.71588", "Purchase", "New York"
"10578", "NY", " 41.325200", " -73.66906", "Purdys", "New York"
"10579", "NY", " 41.390356", " -73.83770", "Putnam Valley", "New York"
"10580", "NY", " 40.976579", " -73.69002", "Rye", "New York"
"10583", "NY", " 40.988450", " -73.79716", "Heathcote", "New York"
"10588", "NY", " 41.330178", " -73.82973", "Shrub Oak", "New York"
"10589", "NY", " 41.331587", " -73.69234", "Somers", "New York"
"10590", "NY", " 41.256639", " -73.54076", "South Salem", "New York"
"10591", "NY", " 41.080196", " -73.85721", "North Tarrytown", "New York"
"10594", "NY", " 41.120025", " -73.77687", "Thornwood", "New York"
"10595", "NY", " 41.083848", " -73.77785", "Valhalla", "New York"
"10597", "NY", " 41.289162", " -73.58834", "Waccabuc", "New York"
"10598", "NY", " 41.296874", " -73.78934", "Yorktown Heights", "New York"
"105HH", "NY", " 41.113659", " -73.74357", "", "New York"
"10601", "NY", " 41.032489", " -73.76454", "White Plains", "New York"
"10603", "NY", " 41.053182", " -73.77672", "White Plains", "New York"
"10604", "NY", " 41.045387", " -73.74451", "East White Plain", "New York"
"10605", "NY", " 41.010020", " -73.75158", "White Plains", "New York"
"10606", "NY", " 41.024107", " -73.77808", "White Plains", "New York"
"10607", "NY", " 41.041191", " -73.80953", "White Plains", "New York"
"106HH", "NY", " 41.075160", " -73.76162", "", "New York"
"10701", "NY", " 40.943525", " -73.88176", "Yonkers", "New York"
"10703", "NY", " 40.956546", " -73.87990", "Yonkers", "New York"
"10704", "NY", " 40.920273", " -73.86120", "Yonkers", "New York"
"10705", "NY", " 40.917281", " -73.89142", "Yonkers", "New York"
"10706", "NY", " 40.992084", " -73.87290", "Hastings On Huds", "New York"
"10707", "NY", " 40.958689", " -73.82363", "Tuckahoe", "New York"
"10708", "NY", " 40.939049", " -73.83099", "Bronxville", "New York"
"10709", "NY", " 40.953849", " -73.81143", "Eastchester", "New York"
"10710", "NY", " 40.965550", " -73.84506", "Yonkers", "New York"
"107HH", "NY", " 40.945976", " -73.90511", "", "New York"
"10801", "NY", " 40.915845", " -73.78643", "New Rochelle", "New York"
"10803", "NY", " 40.902221", " -73.80717", "Pelham", "New York"
"10804", "NY", " 40.946805", " -73.78797", "New Rochelle", "New York"
"10805", "NY", " 40.897783", " -73.77933", "New Rochelle", "New York"
"108HH", "NY", " 40.893285", " -73.77829", "", "New York"
"10901", "NY", " 41.125695", " -74.12682", "Suffern", "New York"
"10913", "NY", " 41.062779", " -73.96016", "Blauvelt", "New York"
"10916", "NY", " 41.451074", " -74.24346", "Campbell Hall", "New York"
"10917", "NY", " 41.322344", " -74.12354", "Central Valley", "New York"
"10918", "NY", " 41.356480", " -74.26072", "Chester", "New York"
"10919", "NY", " 41.525781", " -74.37907", "Circleville", "New York"
"10920", "NY", " 41.149245", " -73.94287", "Congers", "New York"
"10921", "NY", " 41.332519", " -74.35931", "Florida", "New York"
"10923", "NY", " 41.204544", " -74.00161", "Garnerville", "New York"
"10924", "NY", " 41.389280", " -74.33370", "Goshen", "New York"
"10925", "NY", " 41.211794", " -74.29778", "Greenwood Lake", "New York"
"10926", "NY", " 41.299334", " -74.14049", "Harriman", "New York"
"10927", "NY", " 41.196044", " -73.96836", "Haverstraw", "New York"
"10928", "NY", " 41.360336", " -73.97293", "Highland Falls", "New York"
"10930", "NY", " 41.358050", " -74.12096", "Highland Mills", "New York"
"10931", "NY", " 41.126395", " -74.16718", "Hillburn", "New York"
"10940", "NY", " 41.449364", " -74.43951", "Scotchtown", "New York"
"10941", "NY", " 41.478028", " -74.35844", "Middletown", "New York"
"10950", "NY", " 41.323547", " -74.19531", "Monroe", "New York"
"10952", "NY", " 41.116162", " -74.07556", "Monsey", "New York"
"10954", "NY", " 41.100182", " -74.01330", "Bardonia", "New York"
"10956", "NY", " 41.145495", " -73.99490", "New City", "New York"
"10958", "NY", " 41.384738", " -74.41571", "New Hampton", "New York"
"10960", "NY", " 41.089746", " -73.92580", "Nyack", "New York"
"10962", "NY", " 41.047996", " -73.96215", "Orangeburg", "New York"
"10963", "NY", " 41.475197", " -74.53847", "Otisville", "New York"
"10964", "NY", " 41.011464", " -73.92585", "Palisades", "New York"
"10965", "NY", " 41.063329", " -74.01734", "Pearl River", "New York"
"10968", "NY", " 41.040623", " -73.91878", "Piermont", "New York"
"10969", "NY", " 41.295568", " -74.48935", "Pine Island", "New York"
"10970", "NY", " 41.192394", " -74.04523", "Pomona", "New York"
"10973", "NY", " 41.391172", " -74.47758", "Slate Hill", "New York"
"10974", "NY", " 41.156095", " -74.19214", "Sterlington", "New York"
"10975", "NY", " 41.246428", " -74.17141", "Southfields", "New York"
"10976", "NY", " 41.028647", " -73.92817", "Sparkill", "New York"
"10977", "NY", " 41.116795", " -74.04504", "Chestnut Ridge", "New York"
"10980", "NY", " 41.231408", " -74.01157", "Stony Point", "New York"
"10983", "NY", " 41.025897", " -73.95118", "Tappan", "New York"
"10984", "NY", " 41.208327", " -74.02105", "Thiells", "New York"
"10985", "NY", " 41.580793", " -74.37451", "Thompson Ridge", "New York"
"10986", "NY", " 41.271543", " -73.98676", "Tomkins Cove", "New York"
"10987", "NY", " 41.197123", " -74.21069", "Tuxedo Park", "New York"
"10989", "NY", " 41.119788", " -73.94455", "Valley Cottage", "New York"
"10990", "NY", " 41.259896", " -74.35837", "Warwick", "New York"
"10992", "NY", " 41.428269", " -74.16178", "Washingtonville", "New York"
"10993", "NY", " 41.207594", " -73.97772", "West Haverstraw", "New York"
"10994", "NY", " 41.097529", " -73.96996", "West Nyack", "New York"
"10996", "NY", " 41.376109", " -73.97880", "West Point", "New York"
"10998", "NY", " 41.334034", " -74.54593", "Westtown", "New York"
"109HH", "NY", " 41.228361", " -73.96345", "", "New York"
"109XX", "NY", " 41.302474", " -74.05362", "", "New York"
"11001", "NY", " 40.723200", " -73.70475", "Floral Park", "New York"
"11003", "NY", " 40.700529", " -73.70223", "Alden Manor", "New York"
"11004", "NY", " 40.742944", " -73.70956", "Glen Oaks", "New York"
"11005", "NY", " 40.756983", " -73.71480", "Floral Park", "New York"
"11010", "NY", " 40.701702", " -73.67562", "Franklin Square", "New York"
"11020", "NY", " 40.771082", " -73.71819", "Great Neck", "New York"
"11021", "NY", " 40.787068", " -73.72577", "Great Neck", "New York"
"11023", "NY", " 40.798839", " -73.73352", "Great Neck", "New York"
"11024", "NY", " 40.812887", " -73.74094", "Kings Point Cont", "New York"
"11030", "NY", " 40.796752", " -73.68935", "Plandome", "New York"
"11040", "NY", " 40.742901", " -73.67895", "Hillside Manor", "New York"
"11042", "NY", " 40.760128", " -73.69379", "New Hyde Park", "New York"
"11050", "NY", " 40.833246", " -73.69309", "Port Washington", "New York"
"11096", "NY", " 40.618206", " -73.74762", "Inwood", "New York"
"110HH", "NY", " 40.824813", " -73.71739", "", "New York"
"11101", "NY", " 40.745341", " -73.93907", "Astoria", "New York"
"11102", "NY", " 40.771286", " -73.92462", "Astoria", "New York"
"11103", "NY", " 40.762968", " -73.91091", "Astoria", "New York"
"11104", "NY", " 40.743796", " -73.91949", "Sunnyside", "New York"
"11105", "NY", " 40.774686", " -73.90816", "Astoria", "New York"
"11106", "NY", " 40.762012", " -73.93147", "Astoria", "New York"
"111HH", "NY", " 40.776191", " -73.89177", "", "New York"
"11201", "NY", " 40.695286", " -73.98907", "Brooklyn", "New York"
"11203", "NY", " 40.649059", " -73.93304", "Brooklyn", "New York"
"11204", "NY", " 40.618944", " -73.98473", "Brooklyn", "New York"
"11205", "NY", " 40.694214", " -73.96529", "Brooklyn", "New York"
"11206", "NY", " 40.702348", " -73.94288", "Brooklyn", "New York"
"11207", "NY", " 40.670874", " -73.89424", "Brooklyn", "New York"
"11208", "NY", " 40.672666", " -73.87248", "Brooklyn", "New York"
"11209", "NY", " 40.623270", " -74.02950", "Brooklyn", "New York"
"11210", "NY", " 40.627946", " -73.94552", "Brooklyn", "New York"
"11211", "NY", " 40.712090", " -73.95427", "Brooklyn", "New York"
"11212", "NY", " 40.662191", " -73.91328", "Brooklyn", "New York"
"11213", "NY", " 40.670937", " -73.93459", "Brooklyn", "New York"
"11214", "NY", " 40.598994", " -73.99611", "Brooklyn", "New York"
"11215", "NY", " 40.667508", " -73.98560", "Brooklyn", "New York"
"11216", "NY", " 40.680398", " -73.94824", "Brooklyn", "New York"
"11217", "NY", " 40.682090", " -73.97783", "Brooklyn", "New York"
"11218", "NY", " 40.644552", " -73.97595", "Brooklyn", "New York"
"11219", "NY", " 40.632449", " -73.99629", "Brooklyn", "New York"
"11220", "NY", " 40.641436", " -74.01574", "Brooklyn", "New York"
"11221", "NY", " 40.691234", " -73.92637", "Brooklyn", "New York"
"11222", "NY", " 40.726302", " -73.94559", "Brooklyn", "New York"
"11223", "NY", " 40.598142", " -73.97229", "Brooklyn", "New York"
"11224", "NY", " 40.576589", " -73.99172", "Brooklyn", "New York"
"11225", "NY", " 40.662892", " -73.95509", "Brooklyn", "New York"
"11226", "NY", " 40.645256", " -73.95553", "Brooklyn", "New York"
"11228", "NY", " 40.617563", " -74.01168", "Brooklyn", "New York"
"11229", "NY", " 40.599256", " -73.94118", "Brooklyn", "New York"
"11230", "NY", " 40.622994", " -73.96427", "Brooklyn", "New York"
"11231", "NY", " 40.678800", " -74.00254", "Brooklyn", "New York"
"11232", "NY", " 40.655481", " -74.00424", "Brooklyn", "New York"
"11233", "NY", " 40.676938", " -73.91858", "Brooklyn", "New York"
"11234", "NY", " 40.618561", " -73.92160", "Brooklyn", "New York"
"11235", "NY", " 40.583803", " -73.95019", "Brooklyn", "New York"
"11236", "NY", " 40.640527", " -73.90362", "Brooklyn", "New York"
"11237", "NY", " 40.703355", " -73.91993", "Brooklyn", "New York"
"11238", "NY", " 40.680145", " -73.96257", "Brooklyn", "New York"
"11239", "NY", " 40.645848", " -73.87919", "Brooklyn", "New York"
"112HH", "NY", " 40.582802", " -73.94752", "", "New York"
"11354", "NY", " 40.767969", " -73.82496", "Flushing", "New York"
"11355", "NY", " 40.749463", " -73.81941", "Flushing", "New York"
"11356", "NY", " 40.785462", " -73.84366", "College Point", "New York"
"11357", "NY", " 40.784453", " -73.80922", "Whitestone", "New York"
"11358", "NY", " 40.760522", " -73.79612", "Flushing", "New York"
"11360", "NY", " 40.780386", " -73.78005", "Bayside", "New York"
"11361", "NY", " 40.763177", " -73.77392", "Bayside", "New York"
"11362", "NY", " 40.759686", " -73.73322", "Little Neck", "New York"
"11363", "NY", " 40.772636", " -73.74644", "Little Neck", "New York"
"11364", "NY", " 40.746718", " -73.75994", "Flushing", "New York"
"11365", "NY", " 40.738983", " -73.79209", "Fresh Meadows", "New York"
"11366", "NY", " 40.726137", " -73.79502", "Fresh Meadows", "New York"
"11367", "NY", " 40.728614", " -73.82145", "Flushing", "New York"
"11368", "NY", " 40.747106", " -73.85838", "Corona", "New York"
"11369", "NY", " 40.762854", " -73.87051", "East Elmhurst", "New York"
"11370", "NY", " 40.763015", " -73.89052", "East Elmhurst", "New York"
"11371", "NY", " 40.772072", " -73.87509", "Flushing", "New York"
"11372", "NY", " 40.750146", " -73.88433", "Jackson Heights", "New York"
"11373", "NY", " 40.736076", " -73.87804", "Jackson Heights", "New York"
"11374", "NY", " 40.724945", " -73.86090", "Rego Park", "New York"
"11375", "NY", " 40.720535", " -73.84582", "Forest Hills", "New York"
"11377", "NY", " 40.742869", " -73.90377", "Woodside", "New York"
"11378", "NY", " 40.724096", " -73.90271", "Maspeth", "New York"
"11379", "NY", " 40.716028", " -73.87925", "Middle Village", "New York"
"11385", "NY", " 40.703069", " -73.89285", "Ridgewood", "New York"
"113HH", "NY", " 40.790330", " -73.83284", "", "New York"
"11411", "NY", " 40.693538", " -73.73574", "Cambria Heights", "New York"
"11412", "NY", " 40.697188", " -73.75948", "Kew Gardens", "New York"
"11413", "NY", " 40.670138", " -73.75141", "Springfield Gard", "New York"
"11414", "NY", " 40.658188", " -73.84321", "Kew Gardens", "New York"
"11415", "NY", " 40.706903", " -73.82973", "Kew Gardens", "New York"
"11416", "NY", " 40.683301", " -73.85030", "Ozone Park", "New York"
"11417", "NY", " 40.675534", " -73.84476", "Ozone Park", "New York"
"11418", "NY", " 40.698485", " -73.83365", "Richmond Hill", "New York"
"11419", "NY", " 40.688688", " -73.82216", "S Richmond Hill", "New York"
"11420", "NY", " 40.673138", " -73.81443", "S Ozone Park", "New York"
"11421", "NY", " 40.690870", " -73.85828", "Woodhaven", "New York"
"11422", "NY", " 40.662538", " -73.73514", "Rosedale", "New York"
"11423", "NY", " 40.714261", " -73.76824", "Hollis", "New York"
"11426", "NY", " 40.732239", " -73.72108", "Bellerose", "New York"
"11427", "NY", " 40.728235", " -73.74782", "Queens Village", "New York"
"11428", "NY", " 40.719981", " -73.74127", "Queens Village", "New York"
"11429", "NY", " 40.708833", " -73.73903", "Queens Village", "New York"
"11430", "NY", " 40.650519", " -73.79567", "Jamaica", "New York"
"11432", "NY", " 40.714144", " -73.79324", "Jamaica", "New York"
"11433", "NY", " 40.696538", " -73.78734", "Jamaica", "New York"
"11434", "NY", " 40.674888", " -73.77270", "Jamaica", "New York"
"11435", "NY", " 40.700068", " -73.80986", "Jamaica", "New York"
"11436", "NY", " 40.674146", " -73.79687", "Jamaica", "New York"
"114HH", "NY", " 40.628587", " -73.79724", "", "New York"
"11501", "NY", " 40.747188", " -73.63808", "Mineola", "New York"
"11507", "NY", " 40.769942", " -73.65004", "Albertson", "New York"
"11509", "NY", " 40.589538", " -73.72915", "Atlantic Beach", "New York"
"11510", "NY", " 40.654112", " -73.60950", "Baldwin", "New York"
"11514", "NY", " 40.750132", " -73.61328", "Carle Place", "New York"
"11516", "NY", " 40.627386", " -73.72852", "Cedarhurst", "New York"
"11518", "NY", " 40.639575", " -73.66703", "East Rockaway", "New York"
"11520", "NY", " 40.653935", " -73.58700", "Freeport", "New York"
"11530", "NY", " 40.725257", " -73.64056", "Garden City", "New York"
"11542", "NY", " 40.864757", " -73.62609", "Glen Cove", "New York"
"11545", "NY", " 40.823957", " -73.60415", "Glen Head", "New York"
"11547", "NY", " 40.828143", " -73.64401", "Glenwood Landing", "New York"
"11548", "NY", " 40.813187", " -73.62561", "Greenvale", "New York"
"11550", "NY", " 40.702271", " -73.61741", "Hempstead", "New York"
"11552", "NY", " 40.694900", " -73.65394", "West Hempstead", "New York"
"11553", "NY", " 40.703502", " -73.59306", "Uniondale", "New York"
"11554", "NY", " 40.714300", " -73.55527", "East Meadow", "New York"
"11557", "NY", " 40.639534", " -73.69253", "Hewlett", "New York"
"11558", "NY", " 40.603159", " -73.65515", "Island Park", "New York"
"11559", "NY", " 40.615790", " -73.73126", "Lawrence", "New York"
"11560", "NY", " 40.881957", " -73.59417", "Locust Valley", "New York"
"11561", "NY", " 40.588154", " -73.66517", "Long Beach", "New York"
"11563", "NY", " 40.656974", " -73.67306", "Lynbrook", "New York"
"11565", "NY", " 40.675249", " -73.67298", "Malverne", "New York"
"11566", "NY", " 40.666575", " -73.55475", "North Merrick", "New York"
"11568", "NY", " 40.787368", " -73.60119", "Old Westbury", "New York"
"11569", "NY", " 40.593996", " -73.58039", "Point Lookout", "New York"
"11570", "NY", " 40.663935", " -73.63792", "Rockville Centre", "New York"
"11572", "NY", " 40.636286", " -73.63740", "Oceanside", "New York"
"11575", "NY", " 40.679413", " -73.58694", "Roosevelt", "New York"
"11576", "NY", " 40.793839", " -73.65156", "Roslyn", "New York"
"11577", "NY", " 40.785642", " -73.64006", "Roslyn Heights", "New York"
"11579", "NY", " 40.846388", " -73.64452", "Sea Cliff", "New York"
"11580", "NY", " 40.673000", " -73.70346", "Valley Stream", "New York"
"11581", "NY", " 40.651733", " -73.71079", "North Woodmere", "New York"
"11590", "NY", " 40.756287", " -73.57536", "Westbury", "New York"
"11596", "NY", " 40.758283", " -73.64259", "Williston Park", "New York"
"11598", "NY", " 40.633103", " -73.71404", "Woodmere", "New York"
"115HH", "NY", " 40.612536", " -73.63580", "", "New York"
"11691", "NY", " 40.600020", " -73.75962", "Far Rockaway", "New York"
"11692", "NY", " 40.592939", " -73.79568", "Far Rockaway", "New York"
"11693", "NY", " 40.596959", " -73.81978", "Far Rockaway", "New York"
"11694", "NY", " 40.576490", " -73.84721", "Far Rockaway", "New York"
"11697", "NY", " 40.560167", " -73.90891", "Far Rockaway", "New York"
"116HH", "NY", " 40.587989", " -73.82273", "", "New York"
"11701", "NY", " 40.685100", " -73.41317", "Amityville", "New York"
"11702", "NY", " 40.687649", " -73.32549", "Oak Beach", "New York"
"11703", "NY", " 40.733398", " -73.32257", "North Babylon", "New York"
"11704", "NY", " 40.719249", " -73.35829", "West Babylon", "New York"
"11705", "NY", " 40.744850", " -73.05500", "Bayport", "New York"
"11706", "NY", " 40.729098", " -73.25607", "Kismet", "New York"
"11709", "NY", " 40.907277", " -73.55713", "Bayville", "New York"
"11710", "NY", " 40.673438", " -73.53382", "North Bellmore", "New York"
"11713", "NY", " 40.771447", " -72.94663", "Bellport", "New York"
"11714", "NY", " 40.740662", " -73.48631", "Bethpage", "New York"
"11715", "NY", " 40.748970", " -73.03436", "Blue Point", "New York"
"11716", "NY", " 40.770042", " -73.11376", "Bohemia", "New York"
"11717", "NY", " 40.783954", " -73.24517", "West Brentwood", "New York"
"11718", "NY", " 40.720746", " -73.26614", "Brightwaters", "New York"
"11719", "NY", " 40.780058", " -72.91566", "Brookhaven", "New York"
"11720", "NY", " 40.868946", " -73.08009", "Centereach", "New York"
"11721", "NY", " 40.890598", " -73.37536", "Centerport", "New York"
"11722", "NY", " 40.784874", " -73.19924", "Central Islip", "New York"
"11724", "NY", " 40.865731", " -73.44645", "Cold Spring Harb", "New York"
"11725", "NY", " 40.841522", " -73.28001", "Commack", "New York"
"11726", "NY", " 40.680892", " -73.39609", "Copiague", "New York"
"11727", "NY", " 40.884895", " -73.00501", "Coram", "New York"
"11729", "NY", " 40.760698", " -73.33007", "Deer Park", "New York"
